item_id,sentence_id,majority_tag,cited_indicators,indicator,is_core,is_negative_control,score,verifier,premise,,,,,,,
Q050,S1,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.735839844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q050,S2,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.001104355,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q050,S3,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.260009766,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q139,S1,partial,['overconfidence'],overconfidence,TRUE,FALSE,0.857421875,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q139,S2,partial,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.001941681,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q139,S3,unsupported,['slipping'],slipping,TRUE,FALSE,0.006816864,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q022,S1,unsupported,[],TRUE,FALSE,0.003696442,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q022,S2,partial,[],TRUE,FALSE,0.009399414,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q022,S3,supported,[],TRUE,FALSE,0.004573822,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q005,S1,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.780761719,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q005,S2,supported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.098327637,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q005,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.215942383,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q067,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.293457031,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q067,S2,unsupported, the student's cumulative accuracy on this skill was 43%. On attempt 1, and took 0.20 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.10 times their own average response time. On attempt 4, the student answered correctly, used 2 hints,FALSE,FALSE,0.065246582,mDeBERTa-v3-base-mnli-xnli,fact,,
Q067,S3,unsupported,"['cognitive_avoidance', 'productive_struggle']",,FALSE,FALSE,0.024703979,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q041,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.506835938,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q041,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.370605469,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q041,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.902832031,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q070,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.099487305,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q070,S2,partial,['slipping'],slipping,FALSE,FALSE,0.019287109,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q070,S3,unknown,[],FALSE,FALSE,0.015007019,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q088,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.946289063,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q088,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.329589844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q088,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.174316406,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q035,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.506835938,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q035,S2,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.370605469,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q035,S3,unsupported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.902832031,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q108,S1,partial,['productive_struggle'],productive_struggle,TRUE,FALSE,0.274658203,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q108,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.003730774,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q108,S3,supported,"['cognitive_avoidance', 'productive_struggle']",,TRUE,FALSE,0.032684326,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q122,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.958496094,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q122,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.170166016,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q018,S1,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.370361328,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q018,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.014030457,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q018,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.899902344,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q115,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.987792969,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q115,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.002866745,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q012,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.922363281,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q012,S2,unsupported,['slipping'],slipping,FALSE,FALSE,0.027420044,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q064,S1,supported,['overconfidence'],overconfidence,TRUE,FALSE,0.993652344,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q101,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.714355469,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q101,S2,partial, the student's cumulative accuracy on this skill was 57%. On attempt 1, and took 1.90 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 1.14 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,FALSE,FALSE,0.008644104,mDeBERTa-v3-base-mnli-xnli,fact,,
Q021,S1,supported,[],TRUE,FALSE,0.3671875,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q021,S2,unsupported,['slipping'],slipping,TRUE,FALSE,0.05380249,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q124,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.94921875,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q124,S2,unsupported,[],TRUE,FALSE,0.995117188,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q074,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.993652344,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q074,S2,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.811035156,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q120,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.3671875,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q120,S2,partial,['slipping'],slipping,FALSE,FALSE,0.525878906,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q015,S1,supported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.001075745,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q118,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.525878906,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q118,S2,partial,['confidence_triad'],confidence_triad,TRUE,FALSE,0.850097656,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q118,S3,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.039886475,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q042,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.907714844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q042,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.059448242,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q042,S3,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.112976074,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q066,S1,unsupported,[],FALSE,FALSE,0.000501156,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q066,S2,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.006542206,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q066,S3,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.006908417,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q110,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.997070313,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q110,S2,partial,['slipping'],slipping,TRUE,FALSE,0.005958557,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q062,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.000355721,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q046,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.122497559,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q046,S2,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.01385498,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q107,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.260986328,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q107,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.081726074,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q107,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.031738281,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q119,S1,unsupported,[],FALSE,FALSE,0.01348877,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q119,S3,unsupported,[],FALSE,FALSE,0.011825562,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,,
Q100,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.907714844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q100,S2,partial,['confidence_triad'],confidence_triad,FALSE,FALSE,0.062133789,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q100,S3,unknown,['confidence_triad'],confidence_triad,FALSE,FALSE,0.045532227,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q080,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.070922852,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q080,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.953613281,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q080,S3,supported,['slipping'],slipping,FALSE,FALSE,0.000524998,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q096,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.383056641,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q096,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.007427216,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q083,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.416992188,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q083,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.048828125,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q083,S3,unsupported,"['productive_struggle', 'cognitive_avoidance']",,FALSE,FALSE,0.024703979,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q127,S1,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.662597656,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q127,S2,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.234008789,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q127,S3,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.329589844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q047,S1,partial,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.9609375,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q047,S2,supported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.004760742,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q047,S3,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.01146698,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q068,S1,partial,['confidence_triad'],confidence_triad,FALSE,FALSE,0.506835938,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q068,S2,unknown,['confidence_triad'],confidence_triad,FALSE,FALSE,0.370605469,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q068,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.902832031,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q106,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.024307251,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q106,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.004940033,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q140,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.735839844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q140,S2,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.939941406,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q049,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.987792969,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q049,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.618164063,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q049,S3,partial,['slipping'],slipping,FALSE,FALSE,0.005355835,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q052,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.458251953,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q052,S3,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.004749298,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q138,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.3671875,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q138,S2,supported,['slipping'],slipping,FALSE,FALSE,0.269287109,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q010,S1,supported,['overconfidence'],overconfidence,TRUE,FALSE,0.993164063,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q010,S2,partial,['slipping'],slipping,TRUE,FALSE,0.002765656,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q102,S1,supported,['overconfidence'],overconfidence,TRUE,FALSE,0.735839844,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q102,S2,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.004367828,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q102,S3,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.912109375,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q132,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.987792969,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q132,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.032684326,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q020,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.922363281,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q020,S2,partial,['slipping'],slipping,FALSE,FALSE,0.018753052,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q002,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.001915932,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q002,S2,supported,['slipping'],slipping,FALSE,FALSE,0.756347656,mDeBERTa-v3-base-mnli-xnli,fact,,,,,,,
Q087,S1,unsupported,[],FALSE,FALSE,0.048583984,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q087,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.00390625,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q087,S3,unsupported,[],FALSE,FALSE,0.006568909,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q099,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.005779266,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q099,S2,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.001355171,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q099,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.095581055,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q134,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.046356201,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q134,S2,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.01222229,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q134,S3,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.001231194,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q054,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.005680084,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q054,S2,partial,['slipping'],slipping,FALSE,FALSE,0.003761292,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q054,S3,supported,['slipping'],slipping,FALSE,FALSE,0.000850201,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q092,S1,unsupported,[],,TRUE,TRUE,0.001964569,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q092,S2,partial, the student's cumulative accuracy on this skill was 50%. On attempt 1, and took 4.25 times their own average response time. On attempt 3, the student answered incorrectly, used no hints, and took 7.31 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,TRUE,TRUE,0.003890991,mDeBERTa-v3-base-mnli-xnli,record,,
Q092,S3,unsupported,[],,TRUE,TRUE,0.001470566,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q053,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.005718231,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q053,S2,unsupported,[],FALSE,FALSE,0.278320313,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q053,S3,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.020233154,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q028,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.077148438,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q028,S2,supported,['slipping'],slipping,FALSE,FALSE,0.004356384,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q014,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.005268097,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q014,S2,partial,['confidence_triad'],confidence_triad,TRUE,FALSE,0.005714417,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q014,S3,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.039001465,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q136,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.010635376,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q136,S2,partial,['slipping'],slipping,FALSE,FALSE,0.002782822,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q136,S3,partial,['slipping'],slipping,FALSE,FALSE,0.001122475,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q117,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.001693726,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q117,S2,partial,['slipping'],slipping,FALSE,FALSE,0.002325058,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q128,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.049743652,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q128,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.004901886,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q128,S3,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.003623962,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q075,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.002788544,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q075,S2,unsupported,[],,TRUE,FALSE,0.0010252,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q019,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.061676025,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q019,S2,supported,['slipping'],slipping,FALSE,FALSE,0.003549576,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q055,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.002368927,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q055,S2,supported,['slipping'],slipping,FALSE,FALSE,0.031982422,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q123,S1,partial,[],FALSE,FALSE,0.003042221,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q123,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.022918701,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q123,S3,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.016662598,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q037,S1,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.002561569,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q037,S2,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.002279282,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q037,S3,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.074584961,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q037,S4,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.000810146,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q091,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.051727295,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q091,S2,unsupported,[],FALSE,FALSE,0.000785351,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q004,S1,unsupported,[],,FALSE,TRUE,0.021621704,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q004,S2,unsupported,[],,FALSE,TRUE,0.001346588,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q004,S3,supported,[],,FALSE,TRUE,0.001543045,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q131,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.008644104,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q131,S2,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.001210213,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q131,S3,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.001685143,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q031,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.028839111,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q031,S2,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.005157471,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q109,S1,partial,[],,FALSE,TRUE,0.05947876,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q109,S2,supported,[],FALSE,TRUE,0.000921249,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q109,S3,unsupported,[],FALSE,TRUE,0.002197266,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q098,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.024078369,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q098,S2,partial,['slipping'],slipping,FALSE,FALSE,0.016372681,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q098,S3,partial,['slipping'],slipping,FALSE,FALSE,0.001003265,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q076,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.011512756,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q076,S2,partial,['slipping'],slipping,TRUE,FALSE,0.0025177,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q076,S3,unsupported,"['cognitive_avoidance', 'slipping']",,TRUE,FALSE,0.018447876,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q081,S1,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.039916992,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q081,S2,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.003883362,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q081,S3,supported,[],TRUE,FALSE,0.011901855,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,,
Q079,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.002391815,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q079,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.00176239,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
Q094,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.124511719,mDeBERTa-v3-base-mnli-xnli,record,,,,,,,
